loan_amnt,loan_term_year,grade,int_rate,purpose,annual_inc,emp_length,verification_status,home_ownership,addr_state,dti,total_acc,total_pymnt,recoveries,collection_recovery_fee,loan_status,repaid,annual_return
8400,3,A,7.88,debt_consolidation,70000.0,1 year,Not Verified,MORTGAGE,CA,13.1,41.0,9206.0797561534,0.0,0.0,Fully Paid,1,0.12395246046446906
4000,3,A,6.76,major_purchase,26000.0,< 1 year,Not Verified,RENT,CA,10.62,10.0,4182.161859587,0.0,0.0,Fully Paid,1,0.06554629657188893
17000,3,E,16.82,debt_consolidation,49896.0,7 years,Not Verified,RENT,NY,10.8,11.0,20937.626924668504,0.0,0.0,Fully Paid,1,0.21369083232891883
1750,3,A,6.76,major_purchase,12996.0,4 years,Source Verified,RENT,CA,7.48,6.0,1813.757490602,0.0,0.0,Fully Paid,1,0.06554629657188604
6000,3,D,15.21,other,75000.0,10+ years,Source Verified,RENT,NJ,13.81,18.0,7510.474421658399,0.0,0.0,Fully Paid,1,0.23626576211688066
10000,3,A,7.88,credit_card,40000.0,5 years,Source Verified,RENT,NY,23.7,27.0,11261.699296017,0.0,0.0,Fully Paid,1,0.14482322879224174
5125,3,B,11.86,credit_card,60000.0,2 years,Not Verified,RENT,FL,10.16,17.0,6106.2309866754,0.0,0.0,Fully Paid,1,0.17260761208501796
6000,5,E,16.82,other,34800.0,2 years,Verified,RENT,FL,24.26,14.0,8911.9700107746,0.0,0.0,Fully Paid,1,0.26264788106223125
4000,3,B,11.49,major_purchase,35004.0,7 years,Source Verified,OWN,CA,1.1,12.0,4467.7729928469,0.0,0.0,Fully Paid,1,0.12247441485503519
4800,3,A,7.14,major_purchase,77000.0,< 1 year,Not Verified,RENT,CA,16.39,11.0,5338.002695680799,0.0,0.0,Fully Paid,1,0.1151221116789718
8000,3,A,6.76,major_purchase,125000.0,2 years,Source Verified,MORTGAGE,CA,7.29,23.0,8861.186307035,0.0,0.0,Fully Paid,1,0.13144217726227603
5000,3,B,10.38,debt_consolidation,69996.0,7 years,Not Verified,RENT,NY,11.64,60.0,5840.4061763678,0.0,0.0,Fully Paid,1,0.1752476775182079
1500,3,A,7.88,major_purchase,65004.0,7 years,Not Verified,MORTGAGE,TX,4.14,22.0,1687.4791391158,0.0,0.0,Fully Paid,1,0.12395246046446307
2000,3,C,13.98,moving,33600.0,< 1 year,Not Verified,RENT,CA,4.32,3.0,2491.12457455159,0.0,0.0,Fully Paid,1,0.22044130697402675
10500,3,D,15.58,other,50000.0,< 1 year,Not Verified,RENT,TX,20.95,23.0,733.96,0.78,0.0,Charged Off,0,-1.0
11200,5,D,15.95,debt_consolidation,48000.0,3 years,Source Verified,RENT,TX,19.7,11.0,16323.7300199771,0.0,0.0,Fully Paid,1,0.2504846161242087
10000,5,C,13.98,debt_consolidation,29000.0,4 years,Not Verified,RENT,IL,13.66,16.0,11305.1844661605,0.0,0.0,Fully Paid,1,0.11894132555573989
25000,5,B,11.86,debt_consolidation,56000.0,7 years,Verified,RENT,CA,3.09,35.0,6795.1799999999985,19.44,6.81,Charged Off,0,-0.6740440230449039
10000,3,C,14.35,other,35004.0,5 years,Verified,MORTGAGE,CA,6.38,5.0,11646.0782720165,0.0,0.0,Fully Paid,1,0.1582674962323709
10000,3,B,10.75,credit_card,68000.0,7 years,Not Verified,RENT,NJ,11.58,11.0,11743.6169728489,0.0,0.0,Fully Paid,1,0.17981661926794246
6000,3,B,10.38,debt_consolidation,55000.0,3 years,Not Verified,RENT,IL,24.24,31.0,7008.6942836256,0.0,0.0,Fully Paid,1,0.17524767751821413
4000,3,A,7.88,moving,40000.0,2 years,Not Verified,RENT,FL,7.44,18.0,4233.0181777736,0.0,0.0,Fully Paid,1,0.07877595638402046
25000,3,B,11.12,credit_card,138000.0,10+ years,Source Verified,MORTGAGE,CA,12.35,34.0,29518.0774711933,0.0,0.0,Fully Paid,1,0.18440279652834612
18125,3,D,14.84,debt_consolidation,75971.0,10+ years,Verified,MORTGAGE,CA,4.94,16.0,21806.2720454445,0.0,0.0,Fully Paid,1,0.1880559023551991
20000,5,C,13.23,credit_card,114107.0,10+ years,Verified,MORTGAGE,CA,12.42,22.0,26173.8668087234,0.0,0.0,Fully Paid,1,0.1971777628638085
7500,3,A,7.88,major_purchase,142000.0,< 1 year,Verified,OWN,CA,14.1,24.0,8430.8297852332,0.0,0.0,Fully Paid,1,0.12395246046446906
13750,3,A,7.51,debt_consolidation,60000.0,6 years,Not Verified,MORTGAGE,NY,11.12,21.0,15400.1871410905,0.0,0.0,Fully Paid,1,0.14038581749600598
1000,3,D,15.95,debt_consolidation,25000.0,3 years,Not Verified,RENT,CA,1.06,20.0,1264.7475424872,0.0,0.0,Fully Paid,1,0.22471010911901068
7000,3,A,7.14,major_purchase,33600.0,3 years,Source Verified,MORTGAGE,CA,3.14,8.0,7789.753674469301,0.0,0.0,Fully Paid,1,0.11512211167896891
14000,3,C,13.23,debt_consolidation,48996.0,9 years,Source Verified,RENT,FL,22.68,21.0,14452.6207651961,0.0,0.0,Fully Paid,1,0.06540140787529958
13750,5,E,17.19,debt_consolidation,48000.0,9 years,Source Verified,RENT,CA,22.57,23.0,20418.9097367721,0.0,0.0,Fully Paid,1,0.26785857071353103
6000,3,A,6.76,other,50000.0,3 years,Not Verified,MORTGAGE,NJ,8.02,19.0,6566.7439072014,0.0,0.0,Fully Paid,1,0.1106134956779119
7000,3,A,7.51,small_business,68000.0,10+ years,Not Verified,RENT,NJ,4.45,8.0,7839.9994419692,0.0,0.0,Fully Paid,1,0.14038581749600598
8000,5,B,11.49,credit_card,60000.0,4 years,Verified,RENT,CA,14.98,26.0,10521.6899999998,0.0,0.0,Fully Paid,1,0.19004275773005608
16000,5,B,11.49,debt_consolidation,105000.0,7 years,Not Verified,MORTGAGE,CA,10.53,36.0,17438.5899999999,615.05,5.5171000064,Charged Off,0,0.08981309723830799
6000,5,B,10.75,debt_consolidation,30000.0,6 years,Verified,RENT,NY,1.8,6.0,7433.8456296824,0.0,0.0,Fully Paid,1,0.16421061609367937
8000,3,B,11.49,other,65004.0,10+ years,Not Verified,MORTGAGE,CA,6.22,21.0,9495.7768513874,0.0,0.0,Fully Paid,1,0.1890062736773308
25000,3,D,16.32,debt_consolidation,90000.0,2 years,Verified,RENT,NY,11.28,14.0,31785.684583560495,0.0,0.0,Fully Paid,1,0.25071731349140314
7000,5,C,13.98,debt_consolidation,25000.0,5 years,Not Verified,OWN,NY,12.91,4.0,8625.5629544164,0.0,0.0,Fully Paid,1,0.1619130886423299
4800,3,C,13.61,moving,32000.0,1 year,Not Verified,RENT,CA,14.93,17.0,5846.318470466999,0.0,0.0,Fully Paid,1,0.19463502513529174
5000,5,D,15.21,house,82000.0,8 years,Verified,RENT,CA,10.38,16.0,3704.81,14.41,0.0,Charged Off,0,-0.18083480098761873
15000,3,A,7.88,debt_consolidation,90084.0,6 years,Not Verified,MORTGAGE,CA,10.35,25.0,16479.0087609742,0.0,0.0,Fully Paid,1,0.12395246046446906
7000,3,A,7.88,debt_consolidation,64500.0,5 years,Verified,MORTGAGE,NY,17.17,27.0,7853.3284617953,0.0,0.0,Fully Paid,1,0.12395246046447506
6500,5,C,13.98,car,54000.0,< 1 year,Not Verified,RENT,CA,0.11,23.0,8851.6399908235,0.0,0.0,Fully Paid,1,0.21550106310640005
11000,5,B,10.75,credit_card,77022.0,10+ years,Verified,MORTGAGE,CA,22.92,34.0,5231.6,3.81,0.0,Charged Off,0,-0.5248330493308735
9600,5,D,15.21,debt_consolidation,51000.0,2 years,Verified,RENT,NY,14.05,9.0,10534.3435654382,0.0,0.0,Fully Paid,1,0.09878787683503565
10000,3,C,13.61,other,120000.0,4 years,Not Verified,RENT,NJ,15.84,13.0,10641.4088518155,0.0,0.0,Fully Paid,1,0.0978542176037096
10000,3,A,7.88,home_improvement,61200.0,2 years,Source Verified,MORTGAGE,FL,14.41,28.0,11241.144889628602,0.0,0.0,Fully Paid,1,0.12395246046446018
20000,5,C,13.61,debt_consolidation,100000.0,8 years,Verified,MORTGAGE,NJ,12.98,20.0,27679.645757539904,0.0,0.0,Fully Paid,1,0.21837930906088499
1800,3,B,10.75,educational,14400.0,10+ years,Not Verified,RENT,FL,5.08,12.0,2107.8345730571,0.0,0.0,Fully Paid,1,0.15883850339454342
10000,3,C,13.23,other,52000.0,4 years,Source Verified,RENT,TX,7.68,6.0,12170.131423551598,0.0,0.0,Fully Paid,1,0.21088897528781225
8000,3,B,11.49,debt_consolidation,60000.0,1 year,Source Verified,RENT,NY,23.74,38.0,7385.84,5.04,0.0,Charged Off,0,-0.04798172263183487
1200,5,A,7.88,debt_consolidation,24000.0,3 years,Not Verified,RENT,NJ,3.5,24.0,1455.6737524543,0.0,0.0,Fully Paid,1,0.14337643420351887
18000,5,B,11.49,debt_consolidation,43264.0,5 years,Source Verified,RENT,CA,18.42,13.0,23737.0500097506,0.0,0.0,Fully Paid,1,0.1900427577300592
8000,3,C,13.98,debt_consolidation,30000.0,4 years,Not Verified,RENT,FL,19.24,13.0,9840.8346520581,0.0,0.0,Fully Paid,1,0.22044130697402675
4500,3,C,14.72,home_improvement,90750.0,7 years,Not Verified,RENT,NY,12.52,10.0,4860.0596774161995,0.0,0.0,Fully Paid,1,0.11177720978601302
6250,3,A,6.76,debt_consolidation,40542.0,10+ years,Source Verified,MORTGAGE,TX,11.19,23.0,6922.938210378402,0.0,0.0,Fully Paid,1,0.13144217726227603
22000,3,E,17.19,debt_consolidation,65000.0,6 years,Verified,MORTGAGE,IL,9.51,42.0,27853.297818558895,0.0,0.0,Fully Paid,1,0.24094062725487175
10000,3,A,7.51,debt_consolidation,95004.0,4 years,Source Verified,MORTGAGE,CA,10.34,17.0,11189.1163646756,0.0,0.0,Fully Paid,1,0.11952893829637334
15000,5,E,17.56,debt_consolidation,37000.0,4 years,Verified,RENT,CA,13.04,16.0,22638.870055760497,0.0,0.0,Fully Paid,1,0.27309197630650006
2100,5,C,13.61,major_purchase,54996.0,3 years,Source Verified,OWN,NY,3.84,16.0,2374.238125777614,1852.6981257776145,648.64,Charged Off,0,-0.25163874549336185
8000,5,D,6.0,home_improvement,84996.0,4 years,Verified,MORTGAGE,FL,15.7,27.0,9508.6204276155,0.0,0.0,Fully Paid,1,0.13500325056088758
5000,3,D,15.21,other,120000.0,3 years,Source Verified,RENT,CA,14.8,33.0,4220.03,580.73,102.4524,Charged Off,0,-0.18040397721157808
5000,3,B,11.86,major_purchase,49000.0,8 years,Not Verified,RENT,NY,16.16,8.0,5730.8656778207,0.0,0.0,Fully Paid,1,0.15044052844077127
15000,5,C,13.61,debt_consolidation,120000.0,7 years,Verified,RENT,NJ,11.86,17.0,19774.212212857707,0.0,0.0,Fully Paid,1,0.20231327152281442
14000,5,B,11.86,debt_consolidation,81080.0,6 years,Not Verified,RENT,NJ,15.35,32.0,18463.5759872789,0.0,0.0,Fully Paid,1,0.19493779542120349
9700,3,C,13.61,debt_consolidation,60000.0,< 1 year,Not Verified,RENT,FL,22.92,20.0,11727.0724465552,0.0,0.0,Fully Paid,1,0.19463502513529174
7000,5,D,15.58,moving,24000.0,5 years,Not Verified,RENT,CA,2.16,6.0,9959.1173654931,0.0,0.0,Fully Paid,1,0.24534928380618704
1500,3,C,14.72,other,21600.0,2 years,Verified,RENT,NY,12.89,12.0,1864.6743365371,0.0,0.0,Fully Paid,1,0.22993797453937015
6000,3,D,15.58,other,104000.0,< 1 year,Not Verified,RENT,CA,6.32,10.0,7510.1055198164,0.0,0.0,Fully Paid,1,0.21990674539832855
19200,3,D,15.21,major_purchase,55000.0,3 years,Verified,RENT,FL,12.89,10.0,23803.5798903399,0.0,0.0,Fully Paid,1,0.21512147037186957
5000,5,C,13.61,major_purchase,36672.0,10+ years,Not Verified,RENT,CA,13.61,10.0,2427.87,0.99,0.0,Charged Off,0,-0.49577106712744634
12000,3,B,10.38,wedding,200000.0,2 years,Verified,MORTGAGE,TX,14.71,41.0,14017.9954072724,0.0,0.0,Fully Paid,1,0.17524767751821413
20000,5,C,13.61,credit_card,148000.0,10+ years,Verified,MORTGAGE,CA,17.78,34.0,24645.0664466439,0.0,0.0,Fully Paid,1,0.16663633779738163
8500,3,A,7.51,debt_consolidation,44000.0,< 1 year,Not Verified,RENT,NY,5.62,11.0,8727.8649529997,0.0,0.0,Fully Paid,1,0.07438849521906277
8300,3,A,7.88,debt_consolidation,83000.0,4 years,Not Verified,RENT,FL,24.8,23.0,9347.0824104309,0.0,0.0,Fully Paid,1,0.14482322879223886
25000,3,B,11.86,other,65004.0,3 years,Verified,MORTGAGE,TX,22.95,36.0,21034.0040724049,0.0,0.0,Fully Paid,1,0.193627115322486
6000,5,B,11.12,credit_card,60000.0,10+ years,Not Verified,RENT,NJ,1.06,20.0,7835.260002941899,0.0,0.0,Fully Paid,1,0.18516884520498178
21000,5,B,11.86,debt_consolidation,101004.0,3 years,Source Verified,MORTGAGE,NJ,15.67,46.0,15086.451587044,0.0,0.0,Fully Paid,1,0.10173274992851811
5500,3,C,13.23,medical,60000.0,2 years,Not Verified,RENT,CA,15.2,22.0,1867.83,197.7,2.09,Charged Off,0,-0.922523390400311
3300,5,C,13.23,other,30504.0,7 years,Not Verified,RENT,FL,18.88,4.0,958.32,129.8,1.32,Charged Off,0,-0.8937867335711942
3500,3,B,10.75,medical,50000.0,2 years,Verified,RENT,NY,19.58,9.0,4110.1885337669,0.0,0.0,Fully Paid,1,0.17981661926793002
15600,3,C,13.61,debt_consolidation,54000.0,9 years,Not Verified,MORTGAGE,NJ,20.58,27.0,16954.772886759198,0.0,0.0,Fully Paid,1,0.09785421760370672
4000,5,B,10.75,moving,60000.0,4 years,Not Verified,MORTGAGE,NJ,16.32,20.0,3026.8000000000043,2.1,0.0,Charged Off,0,-0.14613038303983528
10000,5,C,13.98,home_improvement,120999.0,1 year,Not Verified,MORTGAGE,CA,23.83,35.0,697.74,0.3,0.0,Charged Off,0,-0.9999999995899531
15000,5,B,11.49,debt_consolidation,24000.0,3 years,Not Verified,RENT,CA,7.7,9.0,17298.032207545803,0.0,0.0,Fully Paid,1,0.1284414649422767
16000,3,A,7.51,other,60000.0,< 1 year,Verified,MORTGAGE,IL,20.04,31.0,5973.36,6.24,0.0,Charged Off,0,-0.8453157868961702
3500,3,B,11.86,home_improvement,48000.0,10+ years,Source Verified,RENT,CA,7.6,22.0,4181.6776365979995,0.0,0.0,Fully Paid,1,0.19362711532249222
10000,5,E,17.93,small_business,54000.0,4 years,Source Verified,RENT,NY,11.49,22.0,11651.9894913078,0.0,0.0,Fully Paid,1,0.1369945921201159
3250,3,C,13.23,credit_card,68000.0,10+ years,Source Verified,MORTGAGE,FL,10.24,29.0,3955.235073996699,0.0,0.0,Fully Paid,1,0.2108889752878058
3500,3,B,11.49,debt_consolidation,36000.0,10+ years,Source Verified,RENT,CA,19.9,9.0,3808.2,11.22,0.0,Charged Off,0,0.09991097003831251
3000,3,B,10.75,renewable_energy,32000.0,4 years,Not Verified,MORTGAGE,TX,11.25,8.0,1269.160000000001,96.52,1.01,Charged Off,0,-0.7896574718123823
2000,3,A,7.88,credit_card,45600.0,9 years,Source Verified,MORTGAGE,TX,11.5,38.0,2250.0289340718,0.0,0.0,Fully Paid,1,0.12395246046447794
2500,3,A,6.76,other,22406.0,5 years,Not Verified,RENT,CA,1.87,12.0,2099.92,108.84,19.42,Charged Off,0,-0.1350194121111834
14000,3,A,7.51,debt_consolidation,32400.0,10+ years,Source Verified,RENT,FL,19.04,22.0,14492.7727164147,0.0,0.0,Fully Paid,1,0.07438849521906854
6000,5,C,13.23,debt_consolidation,73000.0,8 years,Source Verified,RENT,CA,23.26,30.0,6800.7740766812,0.0,0.0,Fully Paid,1,0.12013051554219412
16500,3,D,14.84,debt_consolidation,57335.0,6 years,Not Verified,MORTGAGE,CA,8.9,8.0,20545.3588766843,0.0,0.0,Fully Paid,1,0.23148472192769765
12800,3,D,14.84,debt_consolidation,141996.0,2 years,Not Verified,MORTGAGE,NJ,11.66,35.0,6579.75,389.93,4.1,Charged Off,0,-0.6548140379837657
10000,3,D,14.84,debt_consolidation,42000.0,3 years,Not Verified,MORTGAGE,CA,7.94,10.0,12452.100289229697,0.0,0.0,Fully Paid,1,0.23148472192770408
5500,5,A,7.88,credit_card,68000.0,10+ years,Source Verified,MORTGAGE,CA,2.59,20.0,6540.1594104,0.0,0.0,Fully Paid,1,0.13543354706508892
18000,5,B,11.86,other,60580.0,1 year,Verified,RENT,FL,16.62,29.0,3143.55,754.41,7.42,Charged Off,0,-0.996436831553123
4000,3,A,7.51,debt_consolidation,60000.0,10+ years,Not Verified,RENT,NJ,6.38,19.0,4480.0320030395005,0.0,0.0,Fully Paid,1,0.14038581749600287
5000,3,A,7.14,major_purchase,45000.0,4 years,Not Verified,MORTGAGE,FL,0.96,13.0,5538.1072806172,0.0,0.0,Fully Paid,1,0.11512211167897757
12000,3,B,10.38,debt_consolidation,34500.0,4 years,Not Verified,RENT,IL,18.09,19.0,13414.0700127093,0.0,0.0,Fully Paid,1,0.13218170909884908
16750,3,A,7.88,other,38400.0,10+ years,Verified,MORTGAGE,TX,23.19,50.0,18862.8744300997,0.0,0.0,Fully Paid,1,0.14482322879223575
19000,5,D,15.58,debt_consolidation,60000.0,2 years,Verified,RENT,NY,16.72,35.0,27497.807669782003,0.0,0.0,Fully Paid,1,0.25298404070998437
10000,3,A,7.51,home_improvement,160000.0,10+ years,Verified,MORTGAGE,NJ,3.06,30.0,11161.0248341615,0.0,0.0,Fully Paid,1,0.11952893829637334
15000,3,D,16.32,debt_consolidation,60000.0,9 years,Source Verified,RENT,NY,8.36,13.0,19070.7648510894,0.0,0.0,Fully Paid,1,0.2507173134914129
5400,3,A,7.51,major_purchase,36000.0,3 years,Not Verified,MORTGAGE,NY,22.2,41.0,6048.059507173611,0.0,0.0,Fully Paid,1,0.14038581749600287
16000,3,C,13.23,debt_consolidation,30000.0,1 year,Source Verified,RENT,NY,1.07,13.0,18353.3979022784,0.0,0.0,Fully Paid,1,0.14412492255287668
4200,3,C,13.23,major_purchase,52000.0,3 years,Source Verified,RENT,NJ,14.86,18.0,5111.4218591429,0.0,0.0,Fully Paid,1,0.21088897528781536
5000,5,E,16.45,debt_consolidation,32000.0,6 years,Source Verified,RENT,IL,16.88,16.0,5203.557982679604,0.0,0.0,Fully Paid,1,0.07395301929484988
18000,5,D,15.58,debt_consolidation,120000.0,10+ years,Source Verified,OWN,FL,16.14,36.0,15428.77,7629.73,446.544,Charged Off,0,-0.16293393145402446
20000,5,D,15.95,debt_consolidation,127000.0,5 years,Verified,RENT,CA,12.31,13.0,29111.897003011603,0.0,0.0,Fully Paid,1,0.2504846161242087
9600,3,A,7.14,major_purchase,132000.0,3 years,Verified,MORTGAGE,CA,3.65,7.0,10693.8925077631,0.0,0.0,Fully Paid,1,0.13596508768869442
10000,5,D,15.58,debt_consolidation,45000.0,5 years,Not Verified,MORTGAGE,NY,13.39,15.0,14364.499900916362,0.0,0.0,Fully Paid,1,0.2453492838062068
7000,5,D,15.58,home_improvement,93312.0,5 years,Verified,MORTGAGE,NJ,6.03,14.0,10122.1800034312,0.0,0.0,Fully Paid,1,0.25298404070998126
10000,3,D,15.21,debt_consolidation,84996.0,3 years,Not Verified,RENT,CA,10.93,26.0,12513.1244281248,0.0,0.0,Fully Paid,1,0.21512147037185692
1400,3,B,11.86,moving,40044.0,1 year,Not Verified,RENT,NY,12.98,15.0,1640.9217386354,0.0,0.0,Fully Paid,1,0.17260761208500885
10800,5,B,11.49,wedding,55000.0,8 years,Verified,RENT,CA,17.39,34.0,14249.2999930995,0.0,0.0,Fully Paid,1,0.19769803654090423
7500,5,C,13.98,debt_consolidation,35004.0,3 years,Not Verified,MORTGAGE,NY,18.85,27.0,10465.8999896229,0.0,0.0,Fully Paid,1,0.22339733520791172
20000,3,D,14.84,major_purchase,60000.0,4 years,Source Verified,RENT,FL,12.3,15.0,24895.1630204131,0.0,0.0,Fully Paid,1,0.21035421783792696
2400,5,E,16.82,other,33000.0,2 years,Verified,RENT,CA,20.25,5.0,922.490000000027,90.46,0.93,Charged Off,0,-0.7112718171365687
9000,3,A,7.14,credit_card,36000.0,< 1 year,Not Verified,MORTGAGE,TX,5.07,13.0,10025.6687621334,0.0,0.0,Fully Paid,1,0.1359650876887002
5000,5,C,13.98,house,30000.0,5 years,Not Verified,RENT,CA,8.2,8.0,6843.524206566801,0.0,0.0,Fully Paid,1,0.2155010631064065
2400,3,B,10.75,other,22000.0,10+ years,Not Verified,OWN,CA,7.09,6.0,2818.5242165814,0.0,0.0,Fully Paid,1,0.17981661926793624
8500,3,B,10.38,other,42000.0,3 years,Source Verified,OWN,TX,7.57,8.0,9582.593525597,0.0,0.0,Fully Paid,1,0.13218170909884908
2800,3,A,7.88,credit_card,86800.0,6 years,Not Verified,MORTGAGE,FL,19.59,20.0,2963.1574195803005,0.0,0.0,Fully Paid,1,0.07877595638401758
10000,3,D,15.58,debt_consolidation,65000.0,3 years,Source Verified,RENT,NY,9.38,12.0,12096.409999999994,5122.98,921.54,Charged Off,0,0.1021179043232967
25000,3,D,15.95,debt_consolidation,175000.0,10+ years,Verified,MORTGAGE,FL,8.27,14.0,31619.581255481495,0.0,0.0,Fully Paid,1,0.2458819905917664
7000,3,C,13.98,credit_card,130000.0,10+ years,Source Verified,MORTGAGE,FL,23.2,36.0,8213.6972794837,0.0,0.0,Fully Paid,1,0.17708234499508557
20000,5,D,15.58,debt_consolidation,53004.0,2 years,Verified,RENT,CA,17.12,19.0,28454.693368361903,0.0,0.0,Fully Paid,1,0.2453492838062068
24250,5,B,11.86,debt_consolidation,56000.0,10+ years,Verified,OWN,NY,19.93,25.0,30911.193991350698,0.0,0.0,Fully Paid,1,0.17884925073849844
8000,3,D,15.58,other,54000.0,3 years,Not Verified,RENT,NJ,8.6,13.0,10045.666763615998,0.0,0.0,Fully Paid,1,0.21990674539831878
4800,3,C,13.98,major_purchase,45000.0,4 years,Source Verified,RENT,CA,9.47,3.0,5904.605540332596,0.0,0.0,Fully Paid,1,0.22044130697401387
16000,5,D,15.58,debt_consolidation,101004.0,10+ years,Verified,MORTGAGE,NJ,17.63,34.0,23131.5670021426,0.0,0.0,Fully Paid,1,0.24534928380619703
4000,3,D,15.58,debt_consolidation,27000.0,8 years,Not Verified,RENT,NY,22.76,8.0,5032.9547193024,0.0,0.0,Fully Paid,1,0.2410648292754487
10000,3,B,10.75,debt_consolidation,51160.0,5 years,Verified,RENT,NY,21.34,16.0,10710.409699482,0.0,0.0,Fully Paid,1,0.08874472707580972
16000,5,D,15.21,credit_card,43000.0,3 years,Verified,RENT,NJ,22.41,21.0,21890.2294689594,0.0,0.0,Fully Paid,1,0.22418609843439308
10000,3,D,16.32,major_purchase,59004.0,3 years,Source Verified,RENT,NJ,19.48,37.0,11427.9666666719,0.0,0.0,Fully Paid,1,0.15856213687324083
7400,3,A,7.51,debt_consolidation,76160.0,10+ years,Verified,MORTGAGE,NY,11.12,30.0,8295.9113466362,0.0,0.0,Fully Paid,1,0.14038581749599688
7000,5,E,17.19,wedding,85000.0,10+ years,Verified,MORTGAGE,NY,10.45,11.0,5415.39,19.84,0.0,Charged Off,0,-0.15470300230724932
15000,5,B,11.86,debt_consolidation,74000.0,2 years,Source Verified,OWN,NJ,18.07,20.0,18651.4245924036,0.0,0.0,Fully Paid,1,0.1703850691500277
6000,5,B,10.75,home_improvement,19200.0,6 years,Source Verified,MORTGAGE,FL,10.63,27.0,7015.5098732945,0.0,0.0,Fully Paid,1,0.1378744205696274
8000,3,B,11.49,debt_consolidation,30996.0,2 years,Not Verified,RENT,IL,14.6,18.0,9495.8543267316,0.0,0.0,Fully Paid,1,0.1890062736773308
4500,5,D,16.32,car,145000.0,10+ years,Not Verified,MORTGAGE,FL,11.02,51.0,6611.8061608237,0.0,0.0,Fully Paid,1,0.25564231018299455
25000,3,B,11.49,debt_consolidation,75000.0,4 years,Verified,MORTGAGE,CA,14.38,20.0,29674.7534410118,0.0,0.0,Fully Paid,1,0.1890062736773308
4800,3,B,10.38,home_improvement,36000.0,3 years,Not Verified,MORTGAGE,FL,12.8,15.0,5547.8698820165,0.0,0.0,Fully Paid,1,0.15428336969699408
4000,3,E,16.45,debt_consolidation,35004.0,< 1 year,Not Verified,RENT,CA,9.26,10.0,5115.5842158603,0.0,0.0,Fully Paid,1,0.25242053486128224
8250,3,C,13.61,other,76000.0,6 years,Source Verified,RENT,CA,10.26,9.0,2804.1,11.1,3.64,Charged Off,0,-0.9148961396428203
24000,5,E,17.56,credit_card,180000.0,3 years,Verified,MORTGAGE,IL,11.04,33.0,13885.56,1.12,0.0,Charged Off,0,-0.41344269756357865
12000,3,A,7.51,debt_consolidation,40000.0,2 years,Not Verified,RENT,CA,9.09,24.0,13262.8289743119,0.0,0.0,Fully Paid,1,0.11952893829637623
4800,3,B,11.49,debt_consolidation,30960.0,5 years,Not Verified,RENT,FL,21.43,7.0,5697.493526035,0.0,0.0,Fully Paid,1,0.1890062736773277
3500,3,A,7.88,major_purchase,49000.0,7 years,Not Verified,MORTGAGE,TX,20.57,20.0,3523.18,0.0,0.0,Fully Paid,1,0.05431482589549641
1500,3,A,7.51,home_improvement,29004.0,6 years,Source Verified,RENT,CA,9.76,10.0,1568.494890733,0.0,0.0,Fully Paid,1,0.07438849521905988
8000,3,A,7.51,wedding,52000.0,< 1 year,Source Verified,RENT,CA,12.74,12.0,8886.0105669156,0.0,0.0,Fully Paid,1,0.11952893829638223
1500,3,C,14.35,other,38004.0,3 years,Source Verified,RENT,CA,15.31,11.0,1816.1128799866,0.0,0.0,Fully Paid,1,0.20406845491280334
13600,3,A,7.88,credit_card,52000.0,10+ years,Source Verified,MORTGAGE,NY,7.54,22.0,15328.560021199895,0.0,0.0,Fully Paid,1,0.14482322879223886
8000,3,A,7.88,debt_consolidation,70000.0,3 years,Source Verified,MORTGAGE,TX,20.93,18.0,8984.8561862237,0.0,0.0,Fully Paid,1,0.12395246046447794
18000,3,B,10.75,debt_consolidation,30996.0,< 1 year,Verified,RENT,TX,11.3,10.0,21053.81563913129,0.0,0.0,Fully Paid,1,0.15883850339454653
12000,3,A,7.14,wedding,78000.0,4 years,Verified,RENT,NY,22.32,50.0,13334.740020993,0.0,0.0,Fully Paid,1,0.11512211167898356
